volume_id,true_pixels,predicted_pixels,intersection_pixels,micro_dice,positive_predicted_empty_pct,empty_slice_false_positive_pct,threshold
110,31120,23612,18018,0.658408243812424,16.923076923076923,0.8746355685131195,0.6000000238418579
111,1830,3452,1122,0.42483907621642575,51.08695652173913,3.587443946188341,0.6000000238418579
112,295,1767,155,0.15033947664871994,38.46153846153846,3.586206896551724,0.6000000238418579
113,21076,25167,12213,0.528209674988037,17.037037037037038,1.854493580599144,0.6000000238418579
114,0,507,0,1.972386583880894e-09,0.0,1.0638297872340425,0.6000000238418579
115,0,3660,0,2.732240436411956e-10,0.0,11.229314420803783,0.6000000238418579
116,152763,1873,806,0.010424480722403422,93.98496240601504,1.4193548387096775,0.6000000238418579
104,69032,4031,2256,0.061754923845698174,66.39344262295081,3.793626707132018,0.699999988079071
105,0,995,0,1.0050251246180652e-09,0.0,1.8255578093306288,0.699999988079071
106,0,938,0,1.066098079886889e-09,0.0,3.761348897535668,0.699999988079071
107,1473,4033,504,0.18307301140881346,59.15492957746479,8.285714285714286,0.699999988079071
108,363698,276246,237387,0.7418992911883823,9.405940594059405,0.0,0.699999988079071
109,18200,15674,8670,0.5118970301850417,12.977099236641221,2.08,0.699999988079071
110,31120,22586,17593,0.6551595724936663,16.923076923076923,0.8746355685131195,0.699999988079071
111,1830,3221,1096,0.4339734707119434,51.08695652173913,3.587443946188341,0.699999988079071
112,295,1627,152,0.15816857483966254,38.46153846153846,3.586206896551724,0.699999988079071
113,21076,23952,11986,0.5323798525465848,17.037037037037038,1.854493580599144,0.699999988079071
114,0,479,0,2.0876826678754016e-09,0.0,1.0638297872340425,0.699999988079071
115,0,3350,0,2.9850746259746044e-10,0.0,11.229314420803783,0.699999988079071
116,152763,1780,769,0.00995192277223846,93.98496240601504,1.4193548387096775,0.699999988079071
