epoch,volume_id,micro_dice,true_pixels,predicted_pixels,positive_slices,positive_slice_recall,positive_predicted_empty_pct,empty_slice_false_positive_pct
6,111,0.28137798129590724,1830,6472,92,0.7282608695652174,14.130434782608695,22.720478325859492
6,112,0.02695359210662389,295,8906,26,0.6153846153846154,11.538461538461538,27.448275862068964
6,113,0.4902039353082185,21076,26341,135,0.7037037037037037,12.592592592592593,31.098430813124107
6,114,2.783964364481079e-10,0,3592,0,0.0,0.0,10.520094562647754
6,115,6.644076805086434e-11,0,15051,0,0.0,0.0,47.5177304964539
6,116,0.010048969604353392,152763,4069,133,0.2706766917293233,48.87218045112782,23.096774193548388
7,104,0.16714061866209576,69032,17123,122,0.5983606557377049,5.737704918032787,57.81487101669196
7,105,1.663616702434933e-10,0,6011,0,0.0,0.0,54.462474645030426
7,106,1.234110822999616e-10,0,8103,0,0.0,0.0,57.19844357976654
7,107,0.13451204722356458,1473,10065,71,0.6056338028169014,19.718309859154928,65.14285714285714
7,108,0.7004702170613194,363698,230283,202,0.9554455445544554,3.9603960396039604,57.64525993883792
7,109,0.6223043458010408,18200,24554,131,0.8931297709923665,0.7633587786259542,25.76
7,110,0.5856764913175438,31120,44099,130,0.9615384615384616,0.0,84.6938775510204
7,111,0.2379457917985786,1830,8685,92,0.7608695652173914,1.0869565217391304,32.13751868460388
7,112,0.02967263352445794,295,12107,26,0.7692307692307693,0.0,59.310344827586206
7,113,0.5320925031047631,21076,28998,135,0.7481481481481481,0.7407407407407407,45.93437945791726
7,114,1.1425959779316045e-10,0,8752,0,0.0,0.0,85.81560283687944
7,115,8.093889113064031e-11,0,12355,0,0.0,0.0,58.628841607565015
7,116,0.03211982112026199,152763,8010,133,0.3684210526315789,13.533834586466165,48.38709677419355
8,104,0.586500198968808,69032,51592,122,0.8032786885245902,7.377049180327869,51.89681335356601
8,105,1.2865045669257038e-10,0,7773,0,0.0,0.0,45.030425963488845
8,106,7.089181907905205e-11,0,14106,0,0.0,0.0,62.2568093385214
8,107,0.17259552051245108,1473,7635,71,0.5633802816901409,23.943661971830984,31.714285714285715
8,108,0.7280326207342672,363698,274669,202,0.9405940594059405,3.9603960396039604,40.51987767584098
8,109,0.6414227825384642,18200,26220,131,0.8778625954198473,3.816793893129771,39.68
8,110,0.7173301406806746,31120,35700,130,0.9769230769230769,0.7692307692307693,30.174927113702623
8,111,0.25832781830373613,1830,7236,92,0.6847826086956522,8.695652173913043,38.56502242152467
8,112,0.01990114470474108,295,15081,26,0.6153846153846154,11.538461538461538,53.241379310344826
8,113,0.5113440197387722,21076,27584,135,0.7703703703703704,4.444444444444445,48.074179743223965
8,114,1.725923368704535e-10,0,5794,0,0.0,0.0,30.49645390070922
8,115,2.978761430908261e-11,0,33571,0,0.0,0.0,72.10401891252955
8,116,0.02678184205945247,152763,15560,133,0.45112781954887216,21.804511278195488,66.58064516129032
9,104,0.3757359236502264,69032,25577,122,0.7622950819672131,6.557377049180328,50.531107738998486
9,105,2.1579628825727312e-10,0,4634,0,0.0,0.0,45.94320486815416
9,106,1.0943313634171227e-10,0,9138,0,0.0,0.0,57.32814526588846
9,107,0.1656065172228985,1473,7488,71,0.5633802816901409,16.901408450704224,44.857142857142854
9,108,0.7124097259457687,363698,270482,202,0.9405940594059405,4.9504950495049505,46.788990825688074
9,109,0.5623057799989044,18200,20416,131,0.8549618320610687,3.816793893129771,46.08
9,110,0.6920247344269538,31120,31950,130,0.9692307692307692,0.7692307692307693,42.565597667638485
9,111,0.22697213046445772,1830,6638,92,0.5869565217391305,5.434782608695652,33.18385650224215
9,112,0.022918665439563016,295,18467,26,0.8461538461538461,0.0,51.03448275862069
9,113,0.45777864533558893,21076,30154,135,0.6814814814814815,11.11111111111111,48.074179743223965
9,114,2.2321428566446106e-10,0,4480,0,0.0,0.0,36.05200945626478
9,115,2.644173563482795e-11,0,37819,0,0.0,0.0,66.07565011820331
9,116,0.06242288920080151,152763,13394,133,0.5488721804511278,21.05263157894737,56.0
10,104,0.5383424187944688,69032,42685,122,0.7540983606557377,8.19672131147541,61.76024279210926
10,105,1.4647722277040028e-10,0,6827,0,0.0,0.0,49.69574036511156
10,106,8.762705922821354e-11,0,11412,0,0.0,0.0,62.38651102464332
10,107,0.22656250010070803,1473,6207,71,0.6197183098591549,26.760563380281692,43.0
10,108,0.6858967817277896,363698,234045,202,0.9405940594059405,0.0,49.84709480122324
10,109,0.5950396626268942,18200,21636,131,0.8702290076335878,2.2900763358778624,36.32
10,110,0.7004406815000445,31120,26518,130,0.9384615384615385,2.3076923076923075,26.96793002915452
10,111,0.13622207182557738,1830,12940,92,0.5434782608695652,3.260869565217391,44.69357249626308
10,112,0.06420927481209732,295,6433,26,0.7692307692307693,7.6923076923076925,51.58620689655172
10,113,0.5192649417171745,21076,25070,135,0.725925925925926,7.407407407407407,55.49215406562054
10,114,3.045066990546569e-10,0,3284,0,0.0,0.0,30.49645390070922
10,115,6.962333773796398e-11,0,14363,0,0.0,0.0,62.05673758865248
10,116,0.028121954620946063,152763,12446,133,0.43609022556390975,24.06015037593985,57.935483870967744
